Event	ID	Name			Wwise Object Path	Notes
	38329876	Play_DeepSeekDoorOpen			\Default Work Unit\Lift\Play_DeepSeekDoorOpen	
	200791458	Play_DeepSeekImpact			\Default Work Unit\Lift\Play_DeepSeekImpact	
	287033506	Play_OxygentankPickup			\Default Work Unit\Play_OxygentankPickup	
	468325319	Play_ORC_stop			\Default Work Unit\ORC\Play_ORC_stop	
	525953352	Play_LandingSound			\Default Work Unit\Play_LandingSound	
	655760415	Play_Underwater_Ambience_B			\Default Work Unit\Play_Underwater_Ambience_B	
	803189924	Play_Footsteps_Deepseek			\Default Work Unit\Footsteps\Play_Footsteps_Deepseek	
	1136330962	Play_ORC_startAndLoop			\Default Work Unit\ORC\Play_ORC_startAndLoop	
	1983061245	Play_DeepSeekAmbientWithChords			\Default Work Unit\Lift\Play_DeepSeekAmbientWithChords	
	2033887548	Play_Monster_sound			\Default Work Unit\Monster\Play_Monster_sound	
	3193711535	Play_MOnsterHit			\Default Work Unit\Monster\Play_MOnsterHit	
	3278961248	Play_DeepSeekDoorSlamNoAudio			\Default Work Unit\Lift\Play_DeepSeekDoorSlamNoAudio	
	3434920404	Play_DeepSeekSoundWhirrAmbi			\Default Work Unit\Lift\Play_DeepSeekSoundWhirrAmbi	
	3514501978	Play_DeepSeekSoundDoorSlam			\Default Work Unit\Lift\Play_DeepSeekSoundDoorSlam	
	3718507185	AmbientDoorClose			\Default Work Unit\Lift\AmbientDoorClose	
	4271838925	Play_PickupScaleSound			\Default Work Unit\Play_PickupScaleSound	

Effect plug-ins	ID	Name	Type				Notes
	386475734	Monster sound_03	.cache\6C\{6CD8AA7F-59EF-D184-1DED-F27D5C5AB6E2}.wem		\Containers\Default Work Unit\Monster \Monster sound\Monster sound_03		598372
	400180707	MOnsterHit	.cache\AA\{AAFC4221-2973-3F2A-8883-79CE07BCBCC4}.wem		\Containers\Default Work Unit\Monster \MOnsterHit		813276
	427778424	Footsteps Deepseek 10-universfield-heavy-walking-footsteps-352771	.cache\2B\{2B3942D8-75DF-D2E0-3285-738FA3A2955A}.wem		\Containers\Default Work Unit\LandingSound\Footsteps Deepseek 10-universfield-heavy-walking-footsteps-352771		135628
	538382245	ORC startAndLoop	.cache\ED\{ED24D580-8BEE-14D5-9FF4-B065D42F4A2A}.wem		\Containers\Default Work Unit\ORC\ORC startAndLoop		2475516
	566333631	DeepSeekSoundDoorSlam	.cache\29\{291E3C4B-D2D1-D682-72FC-B43634F0A573}.wem		\Containers\Default Work Unit\Lift\DeepSeekSoundDoorSlam		6285408
	571400089	Footsteps Deepseek 8-universfield-heavy-walking-footsteps-352771	.cache\AC\{ACEDC4C3-522D-A300-EF10-361099E9244C}.wem		\Containers\Default Work Unit\Footsteps Deepseek\Footsteps Deepseek 8-universfield-heavy-walking-footsteps-352771		135628
	593026888	Footsteps Deepseek 9-universfield-heavy-walking-footsteps-352771	.cache\2F\{2F1E30C5-78B9-9CAA-8401-C60CBA3C763D}.wem		\Containers\Default Work Unit\Footsteps Deepseek\Footsteps Deepseek 9-universfield-heavy-walking-footsteps-352771		135628
	594692464	Monster sound_02	.cache\0C\{0CEB2B09-FD8D-F817-C009-8BAD4BF85F8A}.wem		\Containers\Default Work Unit\Monster \Monster sound\Monster sound_02		730758
	644998508	Footsteps Deepseek 5-universfield-heavy-walking-footsteps-352771	.cache\D0\{D0332DC5-9DB5-6A68-6543-BB2ED550D375}.wem		\Containers\Default Work Unit\Footsteps Deepseek\Footsteps Deepseek 5-universfield-heavy-walking-footsteps-352771		135628
	646366131	Footsteps Deepseek 7-universfield-heavy-walking-footsteps-352771	.cache\69\{69029124-2D37-FA53-E4E7-B983E2E33BDC}.wem		\Containers\Default Work Unit\Footsteps Deepseek\Footsteps Deepseek 7-universfield-heavy-walking-footsteps-352771		135628
	670368937	Footsteps Deepseek 6-universfield-heavy-walking-footsteps-352771	.cache\18\{18CE2842-3F1F-B01C-23D1-D21EBCAF2491}.wem		\Containers\Default Work Unit\Footsteps Deepseek\Footsteps Deepseek 6-universfield-heavy-walking-footsteps-352771		135628
	780315270	Footsteps Deepseek 2-universfield-heavy-walking-footsteps-352771	.cache\DB\{DBCE0CA5-B832-C85A-C3D9-0AAE42A6A0A0}.wem		\Containers\Default Work Unit\Footsteps Deepseek\Footsteps Deepseek 2-universfield-heavy-walking-footsteps-352771		135628
	817650179	DeepSeekAmbientNoChords	.cache\51\{51856F8E-D83E-BF45-995B-09996347EE6F}.wem		\Containers\Default Work Unit\Lift\DeepSeekAmbientNoChords		5173352
	831864122	DeepSeekDoorSlamNoAudio	.cache\D6\{D6A6CF05-FA9C-E046-F991-E09C31607500}.wem		\Containers\Default Work Unit\Lift\DeepSeekDoorSlamNoAudio		213164
	900027967	Monster sound	.cache\08\{087A5FD2-EC83-48FF-10D8-1B6DB3F3C317}.wem		\Containers\Default Work Unit\Monster \Monster sound\Monster sound		547456
	945341924	Monster sound_01	.cache\31\{31096F01-67D7-788C-0DC2-AF0C3FED5262}.wem		\Containers\Default Work Unit\Monster \Monster sound\Monster sound_01		381974
	966527518	DeepSeekAmbientWithChords	.cache\58\{586695A6-7B6A-F7F7-01B0-59B7CF17782D}.wem		\Containers\Default Work Unit\Lift\DeepSeekAmbientWithChords		4489684
	994188586	DeepSeekDoorOpen	.cache\C0\{C09B2E03-7EDA-0615-250F-A41FE6EB3841}.wem		\Containers\Default Work Unit\Lift\DeepSeekDoorOpen		865160
	1006756753	PickupScaleSound	.cache\A3\{A3AA2F22-824E-B8A8-3BEC-C76852498989}.wem		\Containers\Default Work Unit\PickupScaleSound		193632
	1028068659	Underwater Ambience B	.cache\D1\{D180EF04-7905-7F08-83A4-C3332FC9BC1C}.wem		\Containers\Default Work Unit\Underwater Ambience B		65536096
	1072735311	DeepSeekSoundWhirrAmbi	.cache\83\{8364E5A6-CD27-4DA3-AE6A-AF05A7C73F5D}.wem		\Containers\Default Work Unit\Lift\DeepSeekSoundWhirrAmbi		5442144

